timestamp,date,hour,day_of_week,is_weekend,is_holiday,month,junction_name,weather,event_nearby,anomaly_cause,vehicle_count,avg_speed_kmh,delay_minutes,congestion_level,day_of_week_enc,junction_name_enc,weather_enc,event_nearby_enc,anomaly_cause_enc,congestion_level_enc
2023-01-08 13:00,2023-01-08,13,Sunday,1,0,1,Hebbal Flyover,Clear,None,None,430,40,8.5,Medium,3,2,0,5,1,2
2023-01-08 14:00,2023-01-08,14,Sunday,1,0,1,Sarjapur Junction,Cloudy,None,None,572,35,10.9,Medium,3,7,1,5,1,2
2023-01-08 15:00,2023-01-08,15,Sunday,1,0,1,KR Puram Junction,Cloudy,Cricket Match,None,481,39,9.1,Medium,3,3,1,1,1,2
2023-01-08 16:00,2023-01-08,16,Sunday,1,0,1,Hebbal Flyover,Fog,Concert,None,398,41,8.2,Medium,3,2,2,0,1,2
2023-01-08 17:00,2023-01-08,17,Sunday,1,0,1,Hebbal Flyover,Clear,None,None,474,41,10.0,Medium,3,2,0,5,1,2
2023-01-08 18:00,2023-01-08,18,Sunday,1,0,1,KR Puram Junction,Rain,None,None,356,42,8.6,Medium,3,3,4,5,1,2
2023-01-08 19:00,2023-01-08,19,Sunday,1,0,1,KR Puram Junction,Cloudy,Festival,Waterlogging,289,44,6.6,Low,3,3,1,3,5,1
2023-01-08 20:00,2023-01-08,20,Sunday,1,0,1,Sarjapur Junction,Clear,None,None,338,45,6.1,Medium,3,7,0,5,1,2
2023-01-08 21:00,2023-01-08,21,Sunday,1,0,1,KR Puram Junction,Cloudy,None,None,144,54,2.7,Low,3,3,1,5,1,1
2023-01-08 22:00,2023-01-08,22,Sunday,1,0,1,MG Road & Brigade Rd,Heavy Rain,Cricket Match,None,14,62,1.3,Low,3,4,3,1,1,1
2023-01-08 23:00,2023-01-08,23,Sunday,1,0,1,MG Road & Brigade Rd,Clear,Political Rally,Accident,52,52,2.4,Low,3,4,0,6,0,1
2023-01-09 00:00,2023-01-09,0,Monday,0,0,1,Outer Ring Road & Bellandur,Cloudy,None,Road Construction,24,62,0.7,Low,1,6,1,5,3,1
2023-01-09 01:00,2023-01-09,1,Monday,0,0,1,KR Puram Junction,Cloudy,Concert,None,100,56,1.9,Low,1,3,1,0,1,1
2023-01-09 02:00,2023-01-09,2,Monday,0,0,1,Bannerghatta Rd,Cloudy,Exhibition,None,99,51,2.5,Low,1,0,1,2,1,1
2023-01-09 03:00,2023-01-09,3,Monday,0,0,1,Outer Ring Road & Bellandur,Clear,Festival,VIP Movement,0,55,1.8,Low,1,6,0,3,4,1
2023-01-09 04:00,2023-01-09,4,Monday,0,0,1,Sarjapur Junction,Clear,None,None,45,60,2.2,Low,1,7,0,5,1,1
2023-01-09 05:00,2023-01-09,5,Monday,0,0,1,Marathahalli Bridge,Clear,None,None,29,60,2.6,Low,1,5,0,5,1,1
2023-01-09 06:00,2023-01-09,6,Monday,0,0,1,Whitefield Main Rd,Rain,None,None,247,52,4.5,Low,1,9,4,5,1,1
2023-01-09 07:00,2023-01-09,7,Monday,0,0,1,Electronic City Flyover,Clear,None,Road Construction,127,55,3.7,Low,1,1,0,5,3,1
2023-01-09 08:00,2023-01-09,8,Monday,0,0,1,Bannerghatta Rd,Rain,None,Accident,310,43,6.5,Medium,1,0,4,5,0,2
2023-01-09 09:00,2023-01-09,9,Monday,0,0,1,Sarjapur Junction,Clear,None,None,946,25,18.0,High,1,7,0,5,1,0
2023-01-09 10:00,2023-01-09,10,Monday,0,0,1,Sarjapur Junction,Cloudy,Concert,None,945,23,16.7,High,1,7,1,0,1,0
2023-01-09 11:00,2023-01-09,11,Monday,0,0,1,Bannerghatta Rd,Clear,None,Accident,163,57,4.3,Low,1,0,0,5,0,1
2023-01-09 12:00,2023-01-09,12,Monday,0,0,1,Sarjapur Junction,Clear,Political Rally,None,277,46,6.0,Low,1,7,0,6,1,1
2023-01-09 13:00,2023-01-09,13,Monday,0,0,1,Hebbal Flyover,Cloudy,None,None,262,45,4.6,Low,1,2,1,5,1,1
2023-01-09 14:00,2023-01-09,14,Monday,0,0,1,Whitefield Main Rd,Clear,Political Rally,Waterlogging,172,49,4.5,Low,1,9,0,6,5,1
2023-01-09 15:00,2023-01-09,15,Monday,0,0,1,Sarjapur Junction,Fog,None,None,270,53,5.4,Low,1,7,2,5,1,1
2023-01-09 16:00,2023-01-09,16,Monday,0,0,1,KR Puram Junction,Cloudy,None,Accident,98,60,3.5,Low,1,3,1,5,0,1
2023-01-09 17:00,2023-01-09,17,Monday,0,0,1,Sarjapur Junction,Clear,None,None,1267,9,22.9,High,1,7,0,5,1,0
2023-01-09 18:00,2023-01-09,18,Monday,0,0,1,Outer Ring Road & Bellandur,Cloudy,Exhibition,Accident,518,39,9.3,Medium,1,6,1,2,0,2
2023-01-09 19:00,2023-01-09,19,Monday,0,0,1,KR Puram Junction,Rain,Marathon,None,645,32,13.3,Medium,1,3,4,4,1,2
2023-01-09 20:00,2023-01-09,20,Monday,0,0,1,Bannerghatta Rd,Clear,None,None,1244,12,23.4,High,1,0,0,5,1,0
2023-01-09 21:00,2023-01-09,21,Monday,0,0,1,Outer Ring Road & Bellandur,Cloudy,None,Accident,141,51,2.4,Low,1,6,1,5,0,1
2023-01-09 22:00,2023-01-09,22,Monday,0,0,1,Sarjapur Junction,Cloudy,None,None,411,45,7.2,Medium,1,7,1,5,1,2
2023-01-09 23:00,2023-01-09,23,Monday,0,0,1,Bannerghatta Rd,Clear,Political Rally,Accident,28,56,0.5,Low,1,0,0,6,0,1
2023-01-10 00:00,2023-01-10,0,Tuesday,0,0,1,Hebbal Flyover,Cloudy,None,Road Construction,57,53,2.6,Low,5,2,1,5,3,1
2023-01-10 01:00,2023-01-10,1,Tuesday,0,0,1,MG Road & Brigade Rd,Clear,None,Waterlogging,2,56,2.5,Low,5,4,0,5,5,1
2023-01-10 02:00,2023-01-10,2,Tuesday,0,0,1,Whitefield Main Rd,Clear,None,Road Construction,0,64,1.0,Low,5,9,0,5,3,1
2023-01-10 03:00,2023-01-10,3,Tuesday,0,0,1,Marathahalli Bridge,Clear,None,None,17,54,2.5,Low,5,5,0,5,1,1
2023-01-10 04:00,2023-01-10,4,Tuesday,0,0,1,Outer Ring Road & Bellandur,Clear,None,Accident,24,54,2.2,Low,5,6,0,5,0,1
2023-01-10 05:00,2023-01-10,5,Tuesday,0,0,1,Silk Board Junction,Cloudy,None,None,76,55,2.8,Low,5,8,1,5,1,1
2023-01-10 06:00,2023-01-10,6,Tuesday,0,0,1,Whitefield Main Rd,Heavy Rain,Political Rally,None,299,48,6.0,Low,5,9,3,6,1,1
2023-01-10 07:00,2023-01-10,7,Tuesday,0,0,1,KR Puram Junction,Clear,None,None,183,53,4.7,Low,5,3,0,5,1,1
2023-01-10 08:00,2023-01-10,8,Tuesday,0,0,1,Electronic City Flyover,Rain,Marathon,None,470,43,10.3,Medium,5,1,4,4,1,2
2023-01-10 09:00,2023-01-10,9,Tuesday,0,0,1,Electronic City Flyover,Cloudy,Exhibition,None,1168,16,21.7,High,5,1,1,2,1,0
2023-01-10 10:00,2023-01-10,10,Tuesday,0,0,1,Bannerghatta Rd,Clear,None,None,1142,16,20.9,High,5,0,0,5,1,0
2023-01-10 11:00,2023-01-10,11,Tuesday,0,0,1,KR Puram Junction,Fog,Cricket Match,None,304,42,7.6,Medium,5,3,2,1,1,2
2023-01-10 12:00,2023-01-10,12,Tuesday,0,0,1,Silk Board Junction,Rain,Cricket Match,None,541,37,11.2,Medium,5,8,4,1,1,2
2023-01-10 13:00,2023-01-10,13,Tuesday,0,0,1,Marathahalli Bridge,Cloudy,Exhibition,None,386,41,6.6,Medium,5,5,1,2,1,2
2023-01-10 14:00,2023-01-10,14,Tuesday,0,0,1,MG Road & Brigade Rd,Clear,None,None,486,42,10.6,Medium,5,4,0,5,1,2
2023-01-10 15:00,2023-01-10,15,Tuesday,0,0,1,Bannerghatta Rd,Clear,None,None,411,40,7.3,Medium,5,0,0,5,1,2
2023-01-10 16:00,2023-01-10,16,Tuesday,0,0,1,Marathahalli Bridge,Clear,Exhibition,None,232,54,6.6,Low,5,5,0,2,1,1
2023-01-10 17:00,2023-01-10,17,Tuesday,0,0,1,Hebbal Flyover,Clear,None,None,835,22,16.4,High,5,2,0,5,1,0
2023-01-10 18:00,2023-01-10,18,Tuesday,0,0,1,KR Puram Junction,Clear,None,Waterlogging,501,36,10.2,Medium,5,3,0,5,5,2
2023-01-10 19:00,2023-01-10,19,Tuesday,0,0,1,Sarjapur Junction,Heavy Rain,None,None,395,39,7.3,Medium,5,7,3,5,1,2
2023-01-10 20:00,2023-01-10,20,Tuesday,0,0,1,Sarjapur Junction,Fog,Political Rally,None,881,25,16.3,High,5,7,2,6,1,0
2023-01-10 21:00,2023-01-10,21,Tuesday,0,0,1,Whitefield Main Rd,Cloudy,None,None,296,45,6.6,Low,5,9,1,5,1,1
2023-01-10 22:00,2023-01-10,22,Tuesday,0,0,1,Whitefield Main Rd,Rain,None,None,272,46,6.4,Low,5,9,4,5,1,1
2023-01-10 23:00,2023-01-10,23,Tuesday,0,0,1,Electronic City Flyover,Cloudy,Political Rally,None,83,51,3.0,Low,5,1,1,6,1,1
2023-01-11 00:00,2023-01-11,0,Wednesday,0,0,1,Whitefield Main Rd,Clear,None,None,41,58,2.9,Low,6,9,0,5,1,1
2023-01-11 01:00,2023-01-11,1,Wednesday,0,0,1,MG Road & Brigade Rd,Heavy Rain,Cricket Match,Accident,35,53,0.7,Low,6,4,3,1,0,1
2023-01-11 02:00,2023-01-11,2,Wednesday,0,0,1,KR Puram Junction,Rain,None,Road Construction,9,58,2.8,Low,6,3,4,5,3,1
2023-01-11 03:00,2023-01-11,3,Wednesday,0,0,1,Hebbal Flyover,Cloudy,None,None,26,56,1.8,Low,6,2,1,5,1,1
2023-01-11 04:00,2023-01-11,4,Wednesday,0,0,1,Marathahalli Bridge,Cloudy,Exhibition,None,94,58,2.0,Low,6,5,1,2,1,1
2023-01-11 05:00,2023-01-11,5,Wednesday,0,0,1,KR Puram Junction,Rain,None,None,15,55,0.3,Low,6,3,4,5,1,1
2023-01-11 06:00,2023-01-11,6,Wednesday,0,0,1,Marathahalli Bridge,Clear,None,None,334,44,7.2,Medium,6,5,0,5,1,2
2023-01-11 07:00,2023-01-11,7,Wednesday,0,0,1,Marathahalli Bridge,Clear,Concert,Accident,274,48,7.0,Low,6,5,0,0,0,1
2023-01-11 08:00,2023-01-11,8,Wednesday,0,0,1,Electronic City Flyover,Cloudy,Exhibition,Accident,413,45,8.6,Medium,6,1,1,2,0,2
2023-01-11 09:00,2023-01-11,9,Wednesday,0,0,1,KR Puram Junction,Heavy Rain,Political Rally,VIP Movement,284,52,7.6,Low,6,3,3,6,4,1
2023-01-11 10:00,2023-01-11,10,Wednesday,0,0,1,KR Puram Junction,Cloudy,None,None,1035,20,18.8,High,6,3,1,5,1,0
2023-01-11 11:00,2023-01-11,11,Wednesday,0,0,1,Silk Board Junction,Clear,Political Rally,Accident,170,51,5.6,Low,6,8,0,6,0,1
2023-01-11 12:00,2023-01-11,12,Wednesday,0,0,1,Whitefield Main Rd,Fog,Festival,None,348,45,7.9,Medium,6,9,2,3,1,2
2023-01-11 13:00,2023-01-11,13,Wednesday,0,0,1,Whitefield Main Rd,Clear,None,None,323,51,5.6,Medium,6,9,0,5,1,2
2023-01-11 14:00,2023-01-11,14,Wednesday,0,0,1,KR Puram Junction,Cloudy,Festival,VIP Movement,176,54,5.5,Low,6,3,1,3,4,1
2023-01-11 15:00,2023-01-11,15,Wednesday,0,0,1,Silk Board Junction,Cloudy,None,None,434,37,7.6,Medium,6,8,1,5,1,2
2023-01-11 16:00,2023-01-11,16,Wednesday,0,0,1,Bannerghatta Rd,Clear,None,None,314,47,7.7,Medium,6,0,0,5,1,2
2023-01-11 17:00,2023-01-11,17,Wednesday,0,0,1,Sarjapur Junction,Heavy Rain,None,None,423,44,7.7,Medium,6,7,3,5,1,2
2023-01-11 18:00,2023-01-11,18,Wednesday,0,0,1,Marathahalli Bridge,Clear,None,Power Outage,716,30,12.9,High,6,5,0,5,2,0
2023-01-11 19:00,2023-01-11,19,Wednesday,0,0,1,Silk Board Junction,Clear,Exhibition,None,1508,5,26.9,High,6,8,0,2,1,0
2023-01-11 20:00,2023-01-11,20,Wednesday,0,0,1,Sarjapur Junction,Clear,Political Rally,None,1807,5,32.7,High,6,7,0,6,1,0
2023-01-11 21:00,2023-01-11,21,Wednesday,0,0,1,Bannerghatta Rd,Clear,Cricket Match,None,759,30,13.7,High,6,0,0,1,1,0
2023-01-11 22:00,2023-01-11,22,Wednesday,0,0,1,Whitefield Main Rd,Cloudy,Festival,None,319,44,6.1,Medium,6,9,1,3,1,2
2023-01-11 23:00,2023-01-11,23,Wednesday,0,0,1,KR Puram Junction,Clear,None,None,10,57,1.4,Low,6,3,0,5,1,1
2023-01-12 00:00,2023-01-12,0,Thursday,0,0,1,Hebbal Flyover,Rain,None,None,49,58,1.5,Low,4,2,4,5,1,1
2023-01-12 01:00,2023-01-12,1,Thursday,0,0,1,Bannerghatta Rd,Heavy Rain,None,None,5,54,3.0,Low,4,0,3,5,1,1
2023-01-12 02:00,2023-01-12,2,Thursday,0,0,1,KR Puram Junction,Clear,None,Accident,12,59,2.8,Low,4,3,0,5,0,1
2023-01-12 03:00,2023-01-12,3,Thursday,0,0,1,Sarjapur Junction,Clear,None,None,81,51,2.2,Low,4,7,0,5,1,1
2023-01-12 04:00,2023-01-12,4,Thursday,0,0,1,MG Road & Brigade Rd,Clear,None,Power Outage,12,60,1.5,Low,4,4,0,5,2,1
2023-01-12 05:00,2023-01-12,5,Thursday,0,0,1,Outer Ring Road & Bellandur,Clear,Festival,None,85,51,1.5,Low,4,6,0,3,1,1
2023-01-12 06:00,2023-01-12,6,Thursday,0,0,1,Outer Ring Road & Bellandur,Clear,Marathon,None,276,50,6.4,Low,4,6,0,4,1,1
2023-01-12 07:00,2023-01-12,7,Thursday,0,0,1,Marathahalli Bridge,Rain,None,None,325,44,6.8,Medium,4,5,4,5,1,2
2023-01-12 08:00,2023-01-12,8,Thursday,0,0,1,Marathahalli Bridge,Fog,None,Road Construction,342,41,6.9,Medium,4,5,2,5,3,2
2023-01-12 09:00,2023-01-12,9,Thursday,0,0,1,Silk Board Junction,Cloudy,None,None,841,24,14.6,High,4,8,1,5,1,0
2023-01-12 10:00,2023-01-12,10,Thursday,0,0,1,Hebbal Flyover,Cloudy,None,None,1080,17,20.3,High,4,2,1,5,1,0
2023-01-12 11:00,2023-01-12,11,Thursday,0,0,1,Marathahalli Bridge,Cloudy,None,None,420,40,8.9,Medium,4,5,1,5,1,2
2023-01-12 12:00,2023-01-12,12,Thursday,0,0,1,Sarjapur Junction,Clear,None,None,310,43,7.8,Medium,4,7,0,5,1,2
2023-01-12 13:00,2023-01-12,13,Thursday,0,0,1,Sarjapur Junction,Cloudy,Political Rally,None,225,54,4.4,Low,4,7,1,6,1,1
2023-01-12 14:00,2023-01-12,14,Thursday,0,0,1,Bannerghatta Rd,Clear,None,None,431,42,8.2,Medium,4,0,0,5,1,2
2023-01-12 15:00,2023-01-12,15,Thursday,0,0,1,Sarjapur Junction,Rain,None,None,293,45,6.8,Low,4,7,4,5,1,1
2023-01-12 16:00,2023-01-12,16,Thursday,0,0,1,Sarjapur Junction,Clear,None,None,466,38,8.5,Medium,4,7,0,5,1,2
2023-01-12 17:00,2023-01-12,17,Thursday,0,0,1,Silk Board Junction,Clear,None,None,878,26,17.1,High,4,8,0,5,1,0
2023-01-12 18:00,2023-01-12,18,Thursday,0,0,1,Electronic City Flyover,Clear,None,None,1272,8,21.6,High,4,1,0,5,1,0
2023-01-12 19:00,2023-01-12,19,Thursday,0,0,1,Bannerghatta Rd,Cloudy,None,None,744,31,14.6,High,4,0,1,5,1,0
2023-01-12 20:00,2023-01-12,20,Thursday,0,0,1,Bannerghatta Rd,Cloudy,None,None,827,23,15.5,High,4,0,1,5,1,0
2023-01-12 21:00,2023-01-12,21,Thursday,0,0,1,Hebbal Flyover,Clear,Festival,None,567,33,12.2,Medium,4,2,0,3,1,2
2023-01-12 22:00,2023-01-12,22,Thursday,0,0,1,Silk Board Junction,Clear,None,None,385,48,8.9,Medium,4,8,0,5,1,2
2023-01-12 23:00,2023-01-12,23,Thursday,0,0,1,Marathahalli Bridge,Cloudy,None,None,64,58,1.9,Low,4,5,1,5,1,1
2023-01-13 00:00,2023-01-13,0,Friday,0,0,1,Silk Board Junction,Clear,None,None,20,59,2.7,Low,0,8,0,5,1,1
2023-01-13 01:00,2023-01-13,1,Friday,0,0,1,Marathahalli Bridge,Cloudy,None,None,20,58,1.2,Low,0,5,1,5,1,1
2023-01-13 02:00,2023-01-13,2,Friday,0,0,1,Electronic City Flyover,Cloudy,None,Accident,0,64,1.7,Low,0,1,1,5,0,1
2023-01-13 03:00,2023-01-13,3,Friday,0,0,1,Whitefield Main Rd,Rain,Cricket Match,VIP Movement,55,58,3.3,Low,0,9,4,1,4,1
2023-01-13 04:00,2023-01-13,4,Friday,0,0,1,Outer Ring Road & Bellandur,Clear,None,None,1,61,2.1,Low,0,6,0,5,1,1
2023-01-13 05:00,2023-01-13,5,Friday,0,0,1,Marathahalli Bridge,Cloudy,None,None,40,61,1.1,Low,0,5,1,5,1,1
2023-01-13 06:00,2023-01-13,6,Friday,0,0,1,Bannerghatta Rd,Clear,Concert,None,622,33,10.8,Medium,0,0,0,0,1,2
2023-01-13 07:00,2023-01-13,7,Friday,0,0,1,Whitefield Main Rd,Rain,Political Rally,Road Construction,136,50,3.1,Low,0,9,4,6,3,1
2023-01-13 08:00,2023-01-13,8,Friday,0,0,1,Outer Ring Road & Bellandur,Cloudy,None,None,710,27,13.4,High,0,6,1,5,1,0
2023-01-13 09:00,2023-01-13,9,Friday,0,0,1,KR Puram Junction,Clear,None,Road Construction,412,46,7.7,Medium,0,3,0,5,3,2
2023-01-13 10:00,2023-01-13,10,Friday,0,0,1,Electronic City Flyover,Clear,None,None,722,34,13.5,High,0,1,0,5,1,0
2023-01-13 11:00,2023-01-13,11,Friday,0,0,1,Whitefield Main Rd,Clear,Cricket Match,Power Outage,256,48,4.3,Low,0,9,0,1,2,1
2023-01-13 12:00,2023-01-13,12,Friday,0,0,1,Silk Board Junction,Cloudy,None,None,240,50,6.2,Low,0,8,1,5,1,1
2023-01-13 13:00,2023-01-13,13,Friday,0,0,1,Electronic City Flyover,Clear,None,None,278,51,6.1,Low,0,1,0,5,1,1
2023-01-13 14:00,2023-01-13,14,Friday,0,0,1,Outer Ring Road & Bellandur,Cloudy,Exhibition,None,410,47,8.0,Medium,0,6,1,2,1,2
2023-01-13 15:00,2023-01-13,15,Friday,0,0,1,Outer Ring Road & Bellandur,Clear,None,None,416,39,7.4,Medium,0,6,0,5,1,2
2023-01-13 16:00,2023-01-13,16,Friday,0,0,1,Whitefield Main Rd,Clear,None,None,412,42,8.7,Medium,0,9,0,5,1,2
2023-01-13 17:00,2023-01-13,17,Friday,0,0,1,Bannerghatta Rd,Clear,None,None,818,29,14.9,High,0,0,0,5,1,0
2023-01-13 18:00,2023-01-13,18,Friday,0,0,1,Outer Ring Road & Bellandur,Clear,None,None,940,23,17.5,High,0,6,0,5,1,0
2023-01-13 19:00,2023-01-13,19,Friday,0,0,1,Whitefield Main Rd,Fog,None,None,723,32,14.0,High,0,9,2,5,1,0
2023-01-13 20:00,2023-01-13,20,Friday,0,0,1,Hebbal Flyover,Rain,Concert,None,1239,12,21.3,High,0,2,4,0,1,0
2023-01-13 21:00,2023-01-13,21,Friday,0,0,1,Silk Board Junction,Clear,Cricket Match,None,392,42,7.0,Medium,0,8,0,1,1,2
2023-01-13 22:00,2023-01-13,22,Friday,0,0,1,Whitefield Main Rd,Cloudy,None,None,432,37,8.7,Medium,0,9,1,5,1,2
2023-01-13 23:00,2023-01-13,23,Friday,0,0,1,Electronic City Flyover,Clear,Marathon,None,0,59,1.0,Low,0,1,0,4,1,1
2023-01-14 00:00,2023-01-14,0,Saturday,1,0,1,MG Road & Brigade Rd,Clear,None,None,75,52,2.7,Low,2,4,0,5,1,1
2023-01-14 01:00,2023-01-14,1,Saturday,1,0,1,Whitefield Main Rd,Cloudy,Cricket Match,None,243,53,4.8,Low,2,9,1,1,1,1
2023-01-14 02:00,2023-01-14,2,Saturday,1,0,1,Silk Board Junction,Clear,Political Rally,None,253,48,4.2,Low,2,8,0,6,1,1
2023-01-14 03:00,2023-01-14,3,Saturday,1,0,1,Outer Ring Road & Bellandur,Clear,None,None,154,50,3.5,Low,2,6,0,5,1,1
2023-01-14 04:00,2023-01-14,4,Saturday,1,0,1,Whitefield Main Rd,Rain,None,None,59,61,3.1,Low,2,9,4,5,1,1
2023-01-14 05:00,2023-01-14,5,Saturday,1,0,1,Bannerghatta Rd,Clear,Exhibition,None,96,58,3.9,Low,2,0,0,2,1,1
2023-01-14 06:00,2023-01-14,6,Saturday,1,0,1,Hebbal Flyover,Clear,None,None,184,53,5.2,Low,2,2,0,5,1,1
2023-01-14 07:00,2023-01-14,7,Saturday,1,0,1,Silk Board Junction,Cloudy,None,Road Construction,25,62,2.4,Low,2,8,1,5,3,1
2023-01-14 08:00,2023-01-14,8,Saturday,1,0,1,Electronic City Flyover,Cloudy,Festival,Road Construction,79,59,4.1,Low,2,1,1,3,3,1
2023-01-14 09:00,2023-01-14,9,Saturday,1,0,1,Hebbal Flyover,Clear,None,None,97,60,3.4,Low,2,2,0,5,1,1
2023-01-14 10:00,2023-01-14,10,Saturday,1,0,1,Marathahalli Bridge,Rain,None,None,425,43,9.8,Medium,2,5,4,5,1,2
2023-01-14 11:00,2023-01-14,11,Saturday,1,0,1,Sarjapur Junction,Clear,None,None,553,36,11.4,Medium,2,7,0,5,1,2
2023-01-14 12:00,2023-01-14,12,Saturday,1,0,1,Outer Ring Road & Bellandur,Cloudy,Political Rally,None,563,33,10.6,Medium,2,6,1,6,1,2
2023-01-14 13:00,2023-01-14,13,Saturday,1,0,1,Electronic City Flyover,Clear,None,None,381,42,8.9,Medium,2,1,0,5,1,2
2023-01-14 14:00,2023-01-14,14,Saturday,1,0,1,KR Puram Junction,Rain,None,None,287,50,5.5,Low,2,3,4,5,1,1
2023-01-14 15:00,2023-01-14,15,Saturday,1,0,1,Silk Board Junction,Clear,None,None,501,35,11.0,Medium,2,8,0,5,1,2
2023-01-14 16:00,2023-01-14,16,Saturday,1,0,1,KR Puram Junction,Clear,Marathon,Accident,121,59,4.2,Low,2,3,0,4,0,1
2023-01-14 17:00,2023-01-14,17,Saturday,1,0,1,Outer Ring Road & Bellandur,Cloudy,None,None,305,49,6.7,Medium,2,6,1,5,1,2
2023-01-14 18:00,2023-01-14,18,Saturday,1,0,1,MG Road & Brigade Rd,Clear,Festival,None,765,33,15.4,High,2,4,0,3,1,0
2023-01-14 19:00,2023-01-14,19,Saturday,1,0,1,Electronic City Flyover,Cloudy,None,VIP Movement,260,45,4.4,Low,2,1,1,5,4,1
2023-01-14 20:00,2023-01-14,20,Saturday,1,0,1,Sarjapur Junction,Clear,Exhibition,None,637,30,13.4,Medium,2,7,0,2,1,2
2023-01-14 21:00,2023-01-14,21,Saturday,1,0,1,Silk Board Junction,Cloudy,None,None,171,51,3.0,Low,2,8,1,5,1,1
2023-01-14 22:00,2023-01-14,22,Saturday,1,0,1,Sarjapur Junction,Fog,None,None,94,59,3.3,Low,2,7,2,5,1,1
2023-01-14 23:00,2023-01-14,23,Saturday,1,0,1,Electronic City Flyover,Clear,None,None,149,57,3.5,Low,2,1,0,5,1,1
2023-01-15 00:00,2023-01-15,0,Sunday,1,0,1,Electronic City Flyover,Cloudy,None,None,100,51,2.4,Low,3,1,1,5,1,1
2023-01-15 01:00,2023-01-15,1,Sunday,1,0,1,Electronic City Flyover,Clear,None,None,66,59,2.0,Low,3,1,0,5,1,1
2023-01-15 02:00,2023-01-15,2,Sunday,1,0,1,KR Puram Junction,Clear,Marathon,VIP Movement,22,58,0.5,Low,3,3,0,4,4,1
2023-01-15 03:00,2023-01-15,3,Sunday,1,0,1,Outer Ring Road & Bellandur,Heavy Rain,None,None,45,53,1.9,Low,3,6,3,5,1,1
2023-01-15 04:00,2023-01-15,4,Sunday,1,0,1,Marathahalli Bridge,Heavy Rain,None,None,122,59,4.4,Low,3,5,3,5,1,1
2023-01-15 05:00,2023-01-15,5,Sunday,1,0,1,Whitefield Main Rd,Clear,Cricket Match,None,251,50,6.8,Low,3,9,0,1,1,1
2023-01-15 06:00,2023-01-15,6,Sunday,1,0,1,Bannerghatta Rd,Clear,Festival,Road Construction,71,53,1.7,Low,3,0,0,3,3,1
2023-01-15 07:00,2023-01-15,7,Sunday,1,0,1,Bannerghatta Rd,Clear,None,None,74,59,4.1,Low,3,0,0,5,1,1
2023-01-15 08:00,2023-01-15,8,Sunday,1,0,1,MG Road & Brigade Rd,Clear,None,None,135,53,4.7,Low,3,4,0,5,1,1
2023-01-15 09:00,2023-01-15,9,Sunday,1,0,1,Sarjapur Junction,Clear,Political Rally,None,185,48,4.2,Low,3,7,0,6,1,1
2023-01-15 10:00,2023-01-15,10,Sunday,1,0,1,KR Puram Junction,Rain,None,Road Construction,249,47,6.6,Low,3,3,4,5,3,1
2023-01-15 11:00,2023-01-15,11,Sunday,1,0,1,Bannerghatta Rd,Clear,None,Road Construction,141,54,5.3,Low,3,0,0,5,3,1
2023-01-15 12:00,2023-01-15,12,Sunday,1,0,1,Marathahalli Bridge,Cloudy,None,None,430,39,9.0,Medium,3,5,1,5,1,2
2023-01-15 13:00,2023-01-15,13,Sunday,1,0,1,Outer Ring Road & Bellandur,Rain,None,None,433,46,8.8,Medium,3,6,4,5,1,2
2023-01-15 14:00,2023-01-15,14,Sunday,1,0,1,Whitefield Main Rd,Clear,Cricket Match,VIP Movement,274,51,7.3,Low,3,9,0,1,4,1
2023-01-15 15:00,2023-01-15,15,Sunday,1,0,1,Outer Ring Road & Bellandur,Clear,Cricket Match,None,848,28,16.4,High,3,6,0,1,1,0
2023-01-15 16:00,2023-01-15,16,Sunday,1,0,1,Bannerghatta Rd,Clear,Political Rally,Road Construction,255,47,6.0,Low,3,0,0,6,3,1
2023-01-15 17:00,2023-01-15,17,Sunday,1,0,1,Hebbal Flyover,Clear,Political Rally,Power Outage,289,51,6.0,Low,3,2,0,6,2,1
2023-01-15 18:00,2023-01-15,18,Sunday,1,0,1,Sarjapur Junction,Rain,Concert,None,440,45,7.5,Medium,3,7,4,0,1,2
2023-01-15 19:00,2023-01-15,19,Sunday,1,0,1,Whitefield Main Rd,Fog,Festival,Road Construction,262,53,6.8,Low,3,9,2,3,3,1
2023-01-15 20:00,2023-01-15,20,Sunday,1,0,1,Marathahalli Bridge,Heavy Rain,None,None,163,52,4.9,Low,3,5,3,5,1,1
2023-01-15 21:00,2023-01-15,21,Sunday,1,0,1,Electronic City Flyover,Cloudy,None,Accident,49,58,1.6,Low,3,1,1,5,0,1
2023-01-15 22:00,2023-01-15,22,Sunday,1,0,1,Silk Board Junction,Clear,Concert,None,271,53,6.1,Low,3,8,0,0,1,1
2023-01-15 23:00,2023-01-15,23,Sunday,1,0,1,Bannerghatta Rd,Clear,None,VIP Movement,72,56,4.2,Low,3,0,0,5,4,1
2023-01-16 00:00,2023-01-16,0,Monday,0,0,1,Hebbal Flyover,Rain,Exhibition,VIP Movement,36,55,3.1,Low,1,2,4,2,4,1
2023-01-16 01:00,2023-01-16,1,Monday,0,0,1,Whitefield Main Rd,Clear,None,None,74,53,2.9,Low,1,9,0,5,1,1
2023-01-16 02:00,2023-01-16,2,Monday,0,0,1,Silk Board Junction,Clear,None,VIP Movement,0,62,2.4,Low,1,8,0,5,4,1
